,start_time,away_team,home_team
233,2019-11-23 21:00:00+00:00,NEW_ORLEANS_PELICANS,UTAH_JAZZ
234,2019-11-24 15:30:00+00:00,DALLAS_MAVERICKS,HOUSTON_ROCKETS
235,2019-11-24 18:00:00+00:00,BROOKLYN_NETS,NEW_YORK_KNICKS
236,2019-11-24 18:00:00+00:00,SACRAMENTO_KINGS,WASHINGTON_WIZARDS
237,2019-11-24 20:00:00+00:00,PHOENIX_SUNS,DENVER_NUGGETS
238,2019-11-24 21:00:00+00:00,NEW_ORLEANS_PELICANS,LOS_ANGELES_CLIPPERS
239,2019-11-25 19:00:00+00:00,BROOKLYN_NETS,CLEVELAND_CAVALIERS
240,2019-11-25 19:00:00+00:00,ORLANDO_MAGIC,DETROIT_PISTONS
241,2019-11-25 19:00:00+00:00,MEMPHIS_GRIZZLIES,INDIANA_PACERS
242,2019-11-25 19:30:00+00:00,MINNESOTA_TIMBERWOLVES,ATLANTA_HAWKS
243,2019-11-25 19:30:00+00:00,SACRAMENTO_KINGS,BOSTON_CELTICS
244,2019-11-25 19:30:00+00:00,CHARLOTTE_HORNETS,MIAMI_HEAT
245,2019-11-25 19:30:00+00:00,PHILADELPHIA_76ERS,TORONTO_RAPTORS
246,2019-11-25 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CHICAGO_BULLS
247,2019-11-25 20:00:00+00:00,UTAH_JAZZ,MILWAUKEE_BUCKS
248,2019-11-25 20:30:00+00:00,LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS
249,2019-11-25 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,GOLDEN_STATE_WARRIORS
250,2019-11-26 20:30:00+00:00,LOS_ANGELES_CLIPPERS,DALLAS_MAVERICKS
251,2019-11-26 21:00:00+00:00,WASHINGTON_WIZARDS,DENVER_NUGGETS
252,2019-11-27 19:00:00+00:00,BROOKLYN_NETS,BOSTON_CELTICS
253,2019-11-27 19:00:00+00:00,DETROIT_PISTONS,CHARLOTTE_HORNETS
254,2019-11-27 19:00:00+00:00,ORLANDO_MAGIC,CLEVELAND_CAVALIERS
255,2019-11-27 19:00:00+00:00,UTAH_JAZZ,INDIANA_PACERS
256,2019-11-27 19:00:00+00:00,SACRAMENTO_KINGS,PHILADELPHIA_76ERS
257,2019-11-27 19:30:00+00:00,NEW_YORK_KNICKS,TORONTO_RAPTORS
258,2019-11-27 20:00:00+00:00,MIAMI_HEAT,HOUSTON_ROCKETS
259,2019-11-27 20:00:00+00:00,LOS_ANGELES_CLIPPERS,MEMPHIS_GRIZZLIES
260,2019-11-27 20:00:00+00:00,ATLANTA_HAWKS,MILWAUKEE_BUCKS
261,2019-11-27 20:30:00+00:00,MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS
262,2019-11-27 21:00:00+00:00,WASHINGTON_WIZARDS,PHOENIX_SUNS
263,2019-11-27 21:30:00+00:00,LOS_ANGELES_LAKERS,NEW_ORLEANS_PELICANS
264,2019-11-27 22:00:00+00:00,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS
265,2019-11-27 22:30:00+00:00,CHICAGO_BULLS,GOLDEN_STATE_WARRIORS
266,2019-11-29 12:00:00+00:00,BOSTON_CELTICS,BROOKLYN_NETS
267,2019-11-29 19:00:00+00:00,CHARLOTTE_HORNETS,DETROIT_PISTONS
268,2019-11-29 19:00:00+00:00,TORONTO_RAPTORS,ORLANDO_MAGIC
269,2019-11-29 19:30:00+00:00,MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS
270,2019-11-29 19:30:00+00:00,PHILADELPHIA_76ERS,NEW_YORK_KNICKS
271,2019-11-29 20:00:00+00:00,ATLANTA_HAWKS,INDIANA_PACERS
272,2019-11-29 20:00:00+00:00,UTAH_JAZZ,MEMPHIS_GRIZZLIES
273,2019-11-29 20:00:00+00:00,GOLDEN_STATE_WARRIORS,MIAMI_HEAT
274,2019-11-29 20:00:00+00:00,NEW_ORLEANS_PELICANS,OKLAHOMA_CITY_THUNDER
275,2019-11-29 20:30:00+00:00,LOS_ANGELES_CLIPPERS,SAN_ANTONIO_SPURS
276,2019-11-29 21:00:00+00:00,DALLAS_MAVERICKS,PHOENIX_SUNS
277,2019-11-29 22:00:00+00:00,CHICAGO_BULLS,PORTLAND_TRAIL_BLAZERS
278,2019-11-29 22:30:00+00:00,WASHINGTON_WIZARDS,LOS_ANGELES_LAKERS
279,2019-11-30 17:00:00+00:00,DENVER_NUGGETS,SACRAMENTO_KINGS
280,2019-11-30 19:00:00+00:00,INDIANA_PACERS,PHILADELPHIA_76ERS
281,2019-11-30 20:00:00+00:00,ATLANTA_HAWKS,HOUSTON_ROCKETS
282,2019-11-30 20:00:00+00:00,CHARLOTTE_HORNETS,MILWAUKEE_BUCKS
283,2019-12-01 15:00:00+00:00,MIAMI_HEAT,BROOKLYN_NETS
284,2019-12-01 15:30:00+00:00,MEMPHIS_GRIZZLIES,MINNESOTA_TIMBERWOLVES
285,2019-12-01 15:30:00+00:00,BOSTON_CELTICS,NEW_YORK_KNICKS
286,2019-12-01 16:00:00+00:00,DALLAS_MAVERICKS,LOS_ANGELES_LAKERS
287,2019-12-01 17:00:00+00:00,SAN_ANTONIO_SPURS,DETROIT_PISTONS
288,2019-12-01 17:00:00+00:00,OKLAHOMA_CITY_THUNDER,NEW_ORLEANS_PELICANS
